#Date,Open,High,Low,Close,Volume,Adj Close
2013/6/17,2165.99,2169.36,2147.03,2156.22,75757790,68440145920
2013/6/18,2158.55,2161.68,2138.35,2159.29,69632271,63582679040
2013/6/19,2150.82,2150.82,2115.79,2143.45,75425016,67080568832
2013/6/20,2132.81,2132.81,2082.82,2084.02,77787930,68164538368
2013/6/21,2058.98,2085.86,2042.88,2073.1,79673224,67440066560
2013/6/24,2068.86,2068.86,1958.4,1963.24,109198215,87969841152
2013/6/25,1948.31,1963.57,1849.65,1959.51,138158516,1.04744E+11
2013/6/26,1954.47,1959.16,1922.82,1951.5,101192527,80892690432
2013/6/27,1955.13,1980.54,1942.37,1950.01,105813318,84260405248
2013/6/28,1935.52,1987.98,1925.65,1979.21,100737968,77513875456
2013/7/1,1965.99,1995.92,1957.57,1995.24,78051393,62711812096
2013/7/2,1992.89,2007.62,1978.43,2006.56,86415418,73980846080
2013/7/3,1996.51,1996.54,1965.52,1994.27,93466471,76682436608
2013/7/4,1982.87,2022.14,1974.1,2006.1,100394183,82685493248
2013/7/5,2006.19,2021.54,2002.37,2007.2,91345222,75137507328
2013/7/8,1983.21,1983.21,1953.12,1958.27,84136491,67187834880
2013/7/9,1953.6,1969.15,1946.37,1965.45,64538733,52223184896
2013/7/10,1962.84,2009.36,1960.28,2008.13,89797981,72807809024
2013/7/11,2011.02,2092.87,2010.4,2072.99,159970773,1.31049E+11
2013/7/12,2068.04,2074.86,2036.05,2039.49,121174175,1.02973E+11
2013/7/15,2046.12,2076.67,2037.25,2059.39,101470357,88023343104
