#Date,Open,High,Low,Close,Volume,Adj Close
2005-04-26,74.68,76.980003,74.650002,75.43,12484300,59.04487
2005-04-25,75.099998,75.720001,74.050003,74.610001,10219400,58.402993
2005-04-22,74.230003,74.699997,73.260002,74.209999,10984400,58.089881
2005-04-21,73.00,74.099998,72.800003,74.029999,16224400,57.948981
2005-04-20,75.480003,75.870003,71.849998,72.010002,20366300,56.367774
2005-04-19,76.980003,77.199997,75.25,75.480003,9259900,59.084011
2005-04-18,77.150002,77.75,76.139999,76.650002,13255000,59.999859
2005-04-15,79.00,79.660004,76.330002,76.699997,27906300,60.038994
2005-04-14,84.510002,85.410004,83.470001,83.639999,10421200,65.471469
2005-04-13,85.760002,85.970001,84.239998,84.57,7090700,66.199452
2005-04-12,85.900002,86.239998,85.169998,85.75,8429700,67.123129
2005-04-11,87.349998,87.559998,86.089996,86.199997,8296500,67.475376
2005-04-08,88.279999,88.459999,87.50,87.599998,5179200,68.571265
2005-04-07,89.00,89.199997,88.099998,88.440002,6355700,69.228801
2005-04-06,89.050003,89.379997,88.709999,89.00,7836800,69.667154
2005-04-05,90.230003,90.330002,89.260002,89.57,4568400,70.113337
2005-04-04,90.080002,90.620003,89.769997,90.32,3737800,70.700419
2005-04-01,91.489998,91.760002,90.040001,90.440002,5721200,70.794355
2005-03-31,90.459999,91.410004,90.220001,91.379997,4418600,71.530161
2005-03-30,90.32,90.879997,90.32,90.68,5253900,70.98222
2005-03-29,90.739998,91.07,90.18,90.599998,6070400,70.919596
2005-03-28,90.709999,91.629997,90.620003,91.040001,4088900,71.26402
2005-03-24,90.800003,91.550003,90.699997,90.699997,4577100,70.997873
2005-03-23,89.970001,91.169998,89.82,90.519997,5472100,70.856972
2005-03-22,89.610001,90.339996,89.260002,89.50,4452500,70.058543
2005-03-21,89.419998,90.279999,89.269997,89.510002,4402400,70.066372
2005-03-18,89.860001,89.900002,89.089996,89.279999,7541500,69.886331
2005-03-17,90.489998,90.68,89.699997,89.860001,5562100,70.340343
2005-03-16,90.739998,91.400002,90.25,90.650002,5065300,70.958737
2005-03-15,92.00,92.269997,91.199997,91.379997,3663100,71.530161
2005-03-14,91.50,92.040001,91.50,91.900002,3935500,71.937209
2005-03-11,92.25,92.410004,91.199997,91.510002,4494300,71.631926
2005-03-10,92.349998,92.800003,92.089996,92.410004,3422500,72.336426
2005-03-09,92.019997,93.00,92.010002,92.349998,4511200,72.289456
2005-03-08,91.699997,92.559998,91.699997,92.129997,5087800,72.117244
2005-03-07,92.349998,92.510002,91.589996,91.599998,7046900,71.702373
2005-03-04,92.940002,93.18,92.360001,92.370003,4754000,72.305115
2005-03-03,93.150002,93.209999,92.199997,92.410004,4037800,72.336426
2005-03-02,92.75,93.730003,92.75,92.919998,4467400,72.735638
2005-03-01,92.639999,93.43,92.589996,93.300003,3819900,73.033098
2005-02-28,92.529999,92.760002,92.410004,92.580002,4949800,72.469497
2005-02-25,92.349998,92.800003,92.290001,92.800003,4078500,72.641709
2005-02-24,91.980003,93.089996,91.849998,92.639999,4153900,72.516462
2005-02-23,92.290001,92.440002,91.550003,92.099998,5622800,72.093762
2005-02-22,92.669998,93.50,92.230003,92.32,4825100,72.265973
2005-02-18,93.75,94.25,92.900002,93.269997,4265300,73.009609
2005-02-17,94.50,94.760002,93.739998,93.75,4254200,73.385345
2005-02-16,94.230003,94.970001,94.199997,94.620003,4466500,74.066363
2005-02-15,93.50,94.669998,93.480003,94.330002,4148000,73.839357
2005-02-14,93.160004,94.019997,93.160004,93.57,2868800,73.244445
2005-02-11,92.699997,93.970001,92.50,93.300003,4229300,73.033098
2005-02-10,92.949997,93.099998,92.300003,92.760002,4838400,72.610397
2005-02-09,94.139999,94.830002,92.540001,92.699997,5657100,72.563427
2005-02-08,94.209999,94.639999,94.129997,94.129997,3541100,73.682798
2005-02-07,94.349998,94.900002,94.330002,94.529999,2837800,73.85501
2005-02-04,93.010002,94.739998,93.00,94.510002,3807600,73.839387
2005-02-03,93.870003,93.940002,93.059998,93.540001,3928700,73.081538
2005-02-02,93.779999,94.349998,93.629997,94.300003,3597400,73.675317
2005-02-01,93.669998,94.00,93.370003,93.860001,3637400,73.331549
2005-01-31,93.650002,93.949997,93.050003,93.419998,4759900,72.987781
2005-01-28,92.68,93.589996,92.480003,92.889999,5960600,72.5737
2005-01-27,91.50,92.220001,91.440002,91.980003,4746900,71.862733
2005-01-26,92.300003,92.870003,91.940002,91.949997,5352000,71.839289
2005-01-25,91.980003,92.589996,91.949997,92.190002,5070700,72.026802
2005-01-24,92.699997,92.849998,91.760002,91.790001,6537300,71.714287
2005-01-21,93.00,93.300003,92.230003,92.379997,7002600,72.175243
2005-01-20,92.610001,93.839996,92.599998,93.00,5708600,72.659642
2005-01-19,94.949997,95.150002,92.93,93.099998,7352700,72.73777
2005-01-18,93.650002,95.339996,93.620003,94.900002,8492100,74.144088
2005-01-14,94.010002,94.25,93.550003,94.099998,5520800,73.519056
2005-01-13,95.389999,96.199997,93.699997,94.449997,5339400,73.792505
2005-01-12,95.00,95.279999,94.059998,95.209999,5828600,74.386285
2005-01-11,95.68,95.790001,94.709999,95.00,4746400,74.222215
2005-01-10,95.779999,96.089996,95.239998,95.68,4625100,74.75349
2005-01-07,96.50,96.800003,95.470001,95.779999,6200700,74.831618
2005-01-06,96.540001,96.980003,96.050003,96.199997,4561700,75.159757
2005-01-05,96.599998,97.830002,96.400002,96.50,5646700,75.394145
2005-01-04,97.739998,98.419998,96.519997,96.699997,5711000,75.5504
2005-01-03,98.970001,99.099998,97.25,97.75,5295200,76.370753
2004-12-31,98.599998,98.910004,98.489998,98.580002,2793200,77.019222
2004-12-30,98.099998,99.00,98.07,98.300003,3812400,76.800463
2004-12-29,97.809998,98.470001,97.800003,98.18,3296300,76.706707
